SquareFeet,NumBedrooms,NumBathrooms,LotSize,YearBuilt,IncomeOfArea,HomeType,Region,SchoolQuality,Price
1745.3933187004327,2,1.0593465281856604,0.711748717011297,1910,58390.96871662397,Apartment,South,Medium,182973.6128375742
1576.8201400565135,2,1.5934809688140206,197.9097126492655,1983,87784.72870196008,Townhouse,West,Low,138074.26076013237
1707.546173291115,2,2.4343839167225845,207.71640908563054,1909,91075.95450949101,Apartment,South,High,152694.03629415514
1760.6207142391556,2,2.3364573767613717,612.6587610841394,1947,73867.51194138195,Condo,East,Medium,208082.6891853605
2179.737898773563,5,2.5500246458305913,602.7425444278375,1960,77983.14526941208,Condo,North,Medium,201434.08522653778
3174.537893350379,1,3.144432499918944,311.9550322564243,1909,77572.82351851137,Condo,West,Medium,226727.6040549557
,1,3.0460269954946813,1507.757461201096,2000,59914.96035866232,Single Family,South,Medium,149458.3936341687
1791.6873471922688,2,2.1184402664259743,1028.7585041358548,2021,73572.25756275264,Townhouse,South,Low,126252.25208142138
1968.4384934443758,3,3.6327448838157856,1005.7446073408023,1959,50570.374147891096,Single Family,West,Low,162300.26648719993
2197.8994243548736,2,1.1887977113455563,214.0590127054393,2013,55621.457651280725,Condo,North,High,181196.64963133525
2131.7754059773924,4,2.753529685335179,281.93723714887733,1921,68697.97680383842,Condo,East,Low,155698.3512954422
2642.047896974059,3,3.849056477708589,271.4694949514247,1974,54085.435095289584,Condo,West,Low,202827.01275512305
786.8039647323958,4,2.647244313475964,290.14759233993107,1998,50909.093752462024,Single Family,South,Low,145658.32731254536
806.5350649021636,3,2.3653189024385677,1100.0629686556333,1908,59321.53258814577,Apartment,East,Medium,137539.91811779747
,4,1.4017527660892735,143.25517930152063,1914,87195.00587787842,Townhouse,North,Low,195314.45607557718
2548.6500937718542,2,3.430567285814834,810.2369703940742,2017,93357.08730840575,Apartment,West,High,199554.90990110286
1217.1759841972018,2,2.121384670122736,360.81445582158386,2014,69511.59959568604,Apartment,North,Low,123931.44650243537
496.18383015312133,3,3.103737728454064,143.23086584080454,1982,78732.98386817228,Condo,East,Medium,110127.40149115225
2285.589703109604,4,1.592640641221171,374.64059020274,1936,61547.588167828915,Single Family,North,High,172009.33926545165
2121.828611851357,5,1.1255896087964472,108.73087460431944,1969,39015.29810170675,Apartment,East,Medium,181979.30525640905
1454.8957966002852,3,1.9164023575840017,57.24508639019106,1999,56597.16279047416,Single Family,South,Low,159180.56079459545
1507.230199639535,3,1.8442415843706725,910.6273578456929,1943,65374.83950988699,Single Family,East,High,188807.41173634952
1515.1281401826627,1,3.620425760581823,600.8577161054052,1968,72114.53922999198,Single Family,West,Medium,121126.13073447937
2055.26765873697,3,3.594021335754262,114.69336863653217,1902,68485.35842622722,Townhouse,East,Medium,194372.95747120565
1686.8423619084965,5,2.601682667804142,1426.2033898161653,1909,65775.315782238,Apartment,East,Medium,144484.32316385178
2247.0319594877597,2,1.0569968367165807,12.350472649934414,1976,61380.50451991765,Condo,South,Low,211140.08414183086
572.6866685478044,4,1.6849739887614281,202.69269593043046,1903,75157.93817068398,Condo,North,Low,108552.06549851845
1571.5740674361004,1,2.9170377826402993,10.945452746728176,1955,49541.62332439542,Townhouse,South,High,146417.7251770297
1436.973019544475,4,1.3042252042911027,76.74904249224511,1939,82030.94066997233,Apartment,West,Medium,165649.89907042828
1871.829660813754,2,3.101866794158341,99.27387180428106,1932,61204.736668503945,Condo,East,Medium,181619.89769531312
1730.9761207549307,3,1.0358867888762304,831.2476117622416,2015,101006.47379040919,Single Family,South,High,159512.15257063968
2398.9218899478833,5,3.047610326107811,2483.764234299396,1997,65270.26690360426,Condo,West,Medium,191692.17359075183
1070.331614169971,1,3.5336177285781383,1009.9085673149959,1999,62797.364149399305,Apartment,North,Low,110526.7272840229
2022.745738165376,5,2.4076531589383485,504.111172309883,2016,61559.70716336642,Single Family,South,Low,172701.56343333068
2279.168211605853,5,3.487242970330113,641.7306926039437,1932,62946.960861668034,Townhouse,East,High,201742.25832332848
2928.323718280977,5,3.3445831997316087,369.9317919509671,1959,79108.42087637099,Condo,South,Medium,251150.57319404944
1759.1170144532625,5,3.014257450503031,274.56117439216735,1920,69365.85697914292,Condo,South,Low,122237.69392996115
2162.2293021762584,2,2.3354478441935007,589.1020616190647,2002,84806.2249894224,Townhouse,East,Low,206615.30272217814
,5,1.8157121332044817,1808.124741292569,1968,76966.3220040067,Apartment,West,Medium,143258.2658971065
804.0218978434882,5,3.5825918865066058,14.659847228547862,2018,70472.38689225927,Single Family,East,High,87924.70643810419
,2,2.945771138988845,188.5007466079669,1944,75594.31503397987,Condo,North,Low,162182.530163298
1997.2198531759648,4,3.3940505057517285,200.28341440023001,1956,87945.20332245581,Apartment,South,Low,176690.93874025933
2589.2563448992114,2,2.6559007831866754,267.4318313312387,1976,79850.43944576493,Single Family,West,Medium,201996.821648847
1313.2985555151254,3,1.515599303481774,492.9438753679902,1939,74208.3549016082,Condo,North,High,139138.07413930516
2259.9510697643764,2,3.938313818540609,360.5194439424634,1980,76341.1383251289,Apartment,East,Low,216621.02353439448
2934.4089202719265,4,1.548216254372912,9.453329401079639,1963,52709.72746522269,Apartment,West,Medium,182382.31505520688
2209.852804178633,3,3.73372450307471,265.18228454222526,1909,108575.44279382445,Townhouse,West,Low,170756.7504889302
2138.2907527955244,3,1.6244159381349221,483.06715002624617,1973,77921.88580946716,Condo,East,Low,152990.46796413008
2004.278040412175,1,2.1212483252393075,351.4217440196804,1965,79418.72038832506,Single Family,West,Low,197434.6790467343
1214.559271437044,5,2.3202503336122797,1028.1042229064274,2001,69569.6141793307,Condo,North,Low,145738.0576642822
2677.786467855174,3,3.7641279685844355,254.24390484870895,1984,35536.47844473321,Townhouse,West,High,197831.33239976325
1694.571180097467,3,3.66459571273919,6.319103290991979,1964,66019.84622103912,Single Family,North,High,144316.6068969341
2252.2416281915084,4,3.469662933857308,167.6654064347614,1929,71139.20704091973,Apartment,West,Medium,179944.61565053297
1218.4828467143732,3,2.1300254424872027,72.90183898649244,1981,57657.432671707305,Townhouse,South,Low,120632.97987966922
1410.2701677461098,4,1.0134797404867606,143.99460877655443,1934,57526.70187798791,Single Family,West,High,150304.80127274818
,5,3.044749960322558,224.77748223002706,2021,64911.220561610746,Single Family,North,High,243734.45758938463
1826.3488555210786,1,2.2328615033956116,564.5187158734497,1952,81572.93265322072,Condo,South,Medium,143900.77429784107
2726.6377380212725,1,3.2711745785123068,195.90685344911395,1938,88836.31412561229,Apartment,East,Medium,204453.11271988263
1960.8846704707412,5,3.384556138250651,1077.5533476963485,2011,72564.44432409538,Townhouse,East,Medium,165250.3553808621
,5,2.3191702087522725,178.02893103619556,1921,61489.31911148594,Apartment,West,High,71106.91967700067
,2,3.2443076959508454,73.63171614535185,1966,64564.231897813326,Townhouse,South,Low,209241.14843954158
1705.053841122196,3,3.519811841559032,92.48177236884091,1969,71493.01003390066,Condo,West,Medium,158345.18485142585
2349.344406758522,3,3.7854283948045,1363.4625880973924,1999,73270.45186513811,Single Family,West,High,197378.54667820883
2012.6054337700411,3,2.747365997468183,303.3145613066025,1979,76524.3877926115,Condo,South,Medium,161811.2466266582
1228.4408860285648,4,3.3354363071796476,258.0246785864137,1966,63409.60174125298,Townhouse,East,Low,138424.2082705041
2082.1473826852844,2,2.4836946106289415,35.69477119329651,1999,,Apartment,South,Medium,174653.22791488157
3098.1115710763997,3,1.1249890012898862,660.8549244860583,1974,76753.55852137516,Single Family,North,High,229361.33055788153
,4,1.4656642833975502,593.1524455450609,2019,64073.60865191325,Townhouse,South,High,203574.26375282652
1971.2411234972685,4,1.3846735277190103,235.59460543278794,1916,44207.63466635514,Single Family,East,Medium,169180.51170101727
2537.671700978449,1,1.5152967703464366,588.4440473523597,1918,56725.9497770209,Single Family,South,Medium,164003.67824935215
2105.3342326015554,4,1.0306382488385297,228.9993966628407,2021,93513.92989191103,Condo,North,Low,181543.82680429038
2104.767115131397,5,3.5761204697954576,37.986096656556555,1959,44596.42610427266,Townhouse,South,Medium,192588.98655934504
1454.1874139204488,4,2.6804479598470374,669.8950749379701,1971,89762.83362959833,Apartment,West,Medium,145681.95889828974
2116.924012894799,5,2.149450009033803,1679.0875294592097,1977,44071.286499506285,Condo,South,Low,184238.03363257085
2517.7217082084726,5,2.2293366147309253,522.4749041577337,1989,58402.74659365778,Condo,South,Low,224252.1284293676
1581.9689239499876,1,2.3900532811566086,161.8005774109439,2011,64379.215206321736,Condo,East,Low,165983.6098808827
2712.2479106234737,1,1.2216505012587777,157.300776404042,1988,96734.5462442966,Townhouse,West,Low,224824.26196585482
1954.146987927437,4,1.8239962347397607,1322.3799546379257,1950,70391.96436550272,Townhouse,West,High,173199.64441432178
1556.1152442307298,1,3.5548793112762547,180.693232441174,1947,66789.92258857455,Single Family,West,Medium,143388.54468926185
2498.8160384601224,1,3.2310257086419534,730.923421477691,1956,,Single Family,South,High,189688.79516311613
1856.6028821308653,3,2.6902166147617237,514.8906903738925,1909,77829.41420133875,Single Family,North,Medium,194001.5413639332
2379.757443743054,4,2.442111954009889,448.98211054463775,1931,62309.22333143543,Single Family,East,High,201217.3205923576
1854.1206838707315,4,1.7769195549726982,99.88131479622339,1978,,Condo,South,High,159636.19852057655
1970.0869282350482,4,2.4137649089413165,17.508524342419488,2022,64624.682425221814,Apartment,East,Medium,162300.86318717652
,1,2.7935658282004443,335.3770256858106,2021,80797.93261878818,Single Family,South,High,188270.11048287016
2145.448528795003,1,3.137913854294742,2218.077012756961,1967,,Townhouse,West,Low,188271.72782007305
1002.2341097741307,5,1.4999205632569714,108.92871390393171,1927,56644.17270753496,Single Family,East,High,110004.38414636753
1439.378129952804,2,3.4393308054123324,384.8759613832917,1903,60591.13012889172,Townhouse,West,High,116930.02268206152
2464.7049923954078,2,2.0374338311014677,555.8172979929737,1960,59111.820619838334,Apartment,South,Medium,201655.4780217591
1933.9317055492263,2,2.5097742498710662,330.5120640433773,1976,72750.28056631125,Condo,North,High,160430.55221003466
1738.1343486142891,3,2.8237129497889972,353.55592370763,1911,83600.42278687333,Apartment,East,High,149779.71573890126
1320.7129923712628,1,2.4642854686630997,541.2132504723561,1914,72949.97989135156,Apartment,West,High,129189.51069901128
1460.1318393620759,5,2.7158707124623573,843.4443786656792,1928,37140.28458260976,Condo,South,High,121059.26862073748
989.1006800190263,5,1.3345703940486136,202.6982653416475,1986,81396.2977940043,Townhouse,West,High,138635.27744723856
1949.3596406492336,2,2.2964663653259056,1147.6817737065553,1912,49765.13698169336,Apartment,South,Medium,181358.85626233774
1700.7812097094766,3,1.8414024128086792,331.69795850074235,1937,59271.39414319059,Condo,West,Low,167359.19289333254
1516.7060545073423,3,1.2580784616606104,542.1734704152113,1957,72976.47047575632,Townhouse,West,Low,152331.2059183615
1965.9382874160235,2,1.5749476768959827,56.31210184239722,2009,68741.7121414616,Townhouse,South,Medium,143608.24427501156
2181.985315426369,2,2.807333699282375,339.10887694001144,1934,83091.02801041192,Townhouse,West,High,194340.02512726467
,1,1.590059207954351,8.118782385301861,1939,60838.71051551608,Condo,East,High,260158.55761292516
1244.0582902183933,3,1.5431920303572801,247.98881708318453,1975,55500.79325664936,Single Family,East,Medium,125147.26448142796
2579.690521650261,5,2.658491297159909,28.01234044495917,1993,65325.35912371375,Condo,South,Low,166542.75630727055
2486.550780507536,2,3.7141075201209555,1136.4201329386763,2009,84655.29003464221,Apartment,South,High,214290.68362136208
1610.4536303116497,1,3.366078551919489,558.5996624829895,1904,79445.09306623231,Condo,West,Medium,118884.96104471496
2101.6179772930154,5,3.7152673315595512,784.8114673439748,1901,71307.22011883625,Condo,South,High,157467.36788563724
1771.1833753311923,3,2.7489406068895454,315.2547491262615,2005,89889.44782004286,Apartment,West,Low,160478.37157055386
2092.8442902093693,2,2.2297886813758216,954.9261436855063,1929,87172.84364207737,Condo,East,High,203014.05070842087
2754.5655067022753,2,3.18892409662583,1031.9439242358847,1998,81827.23354214149,Condo,North,Low,215530.45275059604
2302.8031163156566,1,1.7840920845479529,220.66395974140895,2018,52330.24264977123,Apartment,North,High,168889.24708787186
2254.304186616721,1,1.2341618740162112,236.48794774231357,1909,81748.58555961806,Single Family,South,Medium,175662.68218182758
1784.8453400226788,3,2.0338443781934066,354.88296375447715,1972,66964.62630312731,Single Family,East,Low,137642.43254997607
1257.9716675378324,2,1.8977100924610522,21.58085175404989,1980,64075.836539363736,Townhouse,South,High,121546.66478106461
1895.765894729796,1,3.0266167834514266,2732.5753790379354,1937,59761.727930841895,Single Family,South,Low,158455.51898393597
2603.3040774319575,2,2.654088036435443,222.50429918898024,1958,67424.25154173486,Condo,East,Medium,201691.2775930023
1236.4160717051764,3,1.4147889521673567,318.23534847398815,1993,60613.69367273927,Apartment,North,High,142449.21422199561
1472.4553159116524,2,3.725512539311409,702.7530209243849,2004,72546.31449926608,Townhouse,West,Medium,149238.3197631055
2063.133868117034,5,2.7800168215144128,176.5645481790087,2018,67405.85258481995,Condo,East,Low,149631.89041411327
1507.6726075763688,2,2.3730526762713304,112.59245645935289,1934,73308.07738967593,Townhouse,South,High,106897.65728351343
1603.7382764423937,4,3.8115847813559607,68.16772930517455,1970,78299.07306982102,Apartment,North,Medium,141041.2150184738
1788.2007091359114,4,1.2919055463937026,375.40648292568693,1911,65584.52242717276,Condo,East,Low,199890.12103349357
1317.1912979049252,3,3.3687788144191533,2.7567293607619314,2013,58940.6015792595,Townhouse,West,High,126919.28251834802
1512.9390768918158,3,2.093996517160028,618.111465356665,1941,39903.960534042664,Townhouse,West,Medium,141160.66886339468
2351.713958393654,3,3.086169252771915,309.38130233930576,1997,81559.80574851253,Single Family,North,Low,163953.62572674657
1346.315108884518,5,3.7921762829430357,379.45423851589334,1948,71181.4789462073,Townhouse,West,High,127461.30890790855
1201.0639327525812,5,2.553139241456252,152.72255181626778,1966,67357.35429382577,Single Family,East,Medium,142902.43438986922
1684.987510233053,2,1.067916470286242,98.1613920532462,1932,87578.74573790963,Single Family,East,High,171133.22717263864
2365.9777512549226,1,1.0865446905170137,601.9691878716521,2003,50672.18209922013,Apartment,North,High,183854.3706212036
1901.5390960015552,4,1.9916824572561294,118.03431928720345,1912,70843.59642867181,Single Family,North,Medium,174381.54017526697
1767.7094609421908,4,3.3449746581851856,757.2592645300965,1974,55539.120392941026,Townhouse,West,High,181058.7694262553
2022.1793987578035,4,1.8647840292207483,113.87238504705532,2003,79840.08781264324,Single Family,South,Medium,178465.23269921713
1127.146283570174,2,2.003405802658653,474.2560329378209,1919,36607.88081336329,Single Family,South,High,150426.01433138194
2247.352826887516,2,3.353382139592706,516.2326210409092,1994,82060.23494103798,Townhouse,North,Low,194589.88116881886
2191.717515701822,3,1.3485675217578426,352.25129597000995,1932,81439.9028074941,Apartment,South,Medium,171185.91780336853
1795.3457629521395,1,3.5404388858886566,2870.8613866831815,1933,56154.81350296886,Apartment,South,Medium,140924.16111019053
2502.9622558982082,3,1.7973775466623196,235.6766788619806,1949,70995.09563604156,Townhouse,East,Low,189619.4342040349
1436.2519505234807,2,1.1536692130867245,1074.1649742638253,1949,56477.14989970412,Condo,South,Medium,136449.87495986169
2563.9544966267845,5,1.352028119211068,92.70006076058846,1908,76413.94690918103,Condo,East,High,220629.0768834233
2077.2468327976258,3,3.8576646602164706,205.6491986935777,1906,82303.43661569002,Townhouse,South,Medium,204040.35152337738
1831.7237050609133,2,2.3539718651316055,78.54164171105462,1908,54925.30501243596,Single Family,North,High,153541.52558739294
1990.0631823158442,2,1.769314317995374,462.6966692786596,2005,,Townhouse,East,High,174404.5559638745
1946.3676170945291,5,2.5638128505375852,508.41104687488024,1925,86446.55726050356,Townhouse,South,Medium,177756.952946571
2610.1414482088585,5,3.047039960181401,302.11413117914685,1901,99117.55887267191,Condo,West,Medium,206824.7017328066
1461.6604362644932,5,1.956395224132208,636.7705093097109,1904,77416.70584903138,Condo,West,Medium,154333.36822326024
1618.740380426701,1,3.175813609483072,1011.1619480323109,2012,78526.62232738182,Townhouse,West,Low,166257.74974084887
2518.1514460362396,2,1.7567561527216062,749.3046348845907,1965,65019.39131261727,Single Family,North,Medium,237178.43563495405
1702.2325324080703,5,1.3370116961321217,138.31327655247122,2015,72700.4200882029,Apartment,East,Medium,191051.2380970844
2450.266538665796,1,2.6491246611072845,193.12489648880086,1909,75260.81927859354,Townhouse,South,High,221187.59321023274
2849.717991504355,4,1.453356027682391,239.24097768376865,1930,67261.40596307776,Townhouse,North,Medium,208102.8572838339
1799.1024865291831,4,3.8214546360974198,113.93124621931875,1932,90247.90783021758,Apartment,West,Low,145315.72433619885
2340.6811632876525,4,1.0013470843955523,224.11029512717968,2007,72651.17134051744,Condo,East,High,198032.52207674878
1423.1538593300706,2,3.2670882998996396,135.93433423920388,2019,74584.00015222435,Single Family,South,High,107931.28800894489
2377.3666490339047,1,1.8384196118707328,2727.819671657611,2010,67570.5542449023,Condo,South,Medium,187275.67131276772
2099.711992993384,1,3.5382605853171007,764.5061168710628,1905,69094.91086848834,Apartment,East,High,185535.72697716748
2236.5191410801076,4,1.1804526512211257,983.1173962287478,1913,88280.65406713451,Apartment,North,High,167538.20396257043
1677.2139639823026,3,3.8590017948987145,1276.4657604378076,1977,72188.59046542332,Apartment,East,Medium,161490.00019435136
1169.4582922164136,4,1.3041846514990403,546.8138535782248,1914,72539.4257876791,Apartment,North,Medium,147162.0782737268
2251.6260323747524,2,3.363648265106336,96.77815604224082,1996,,Single Family,West,Low,182895.6268974133
968.2984237602727,4,2.552026640906813,710.496879927611,2020,64532.31044628741,Townhouse,West,Low,119369.56470339777
1841.3247538787325,4,2.291184375632755,7.867304437194203,1994,48880.89976519169,Townhouse,North,Medium,171584.74963876334
2470.590933209985,1,1.8404673577308146,60.08506330215112,1980,93588.61220667424,Apartment,East,High,236087.45541505312
2095.948867936518,4,3.5241086057471955,15.015452863881407,1942,86024.4101785004,Single Family,North,Low,185277.85616581148
2974.1713223949064,5,1.5992541925988504,72.77024489540575,1978,88735.65478427334,Apartment,West,Low,238987.22136701253
2512.554576290887,5,3.1637238249785775,697.1718141452387,1919,53912.21696421181,Single Family,South,Medium,186008.96789754464
1673.0508058372118,3,2.337374953084019,1083.5053816218083,2011,91673.80381963903,Townhouse,East,High,175103.3860414691
2013.6566899257193,2,3.9954850214418096,163.44732060598164,1920,99503.06180537918,Single Family,West,Low,194996.06009248682
1976.314648727782,2,2.834197060509318,63.42102048900588,1963,85672.33621409186,Townhouse,North,Medium,184513.02282698738
1208.9116183269364,1,1.3125688114713052,159.3866770475406,1928,94717.33618780469,Single Family,West,Medium,173454.03951955237
1529.8005417578233,2,2.2585635674559987,520.8047594309561,1958,81967.72912389657,Condo,South,High,145907.77719617684
1719.61954651007,3,1.1988969411555872,215.54766727547727,1972,57300.88594930078,Single Family,North,Medium,154007.74501134318
981.8897485720317,5,1.8569669031673437,1623.972434241497,1963,77614.47805648313,Apartment,East,Medium,151110.0177613319
2023.7467341258214,1,2.029950384643314,70.19387702816512,1992,54694.8595033715,Condo,South,Medium,161783.46276460408
1875.4640776734796,5,3.5595298250188083,2320.0114636271655,1943,61039.38792250429,Condo,North,Low,178505.61646775648
1163.553049344213,3,3.513962429822607,6.264931675278123,1933,74744.20642883904,Condo,West,High,167682.12914712031
2202.106432638666,1,1.0346716599502037,300.4599337083753,1946,72730.27706320147,Condo,West,Medium,198197.0724905962
2357.93637234548,4,2.596835845015277,145.05034626542601,1908,76946.13109504094,Condo,East,Medium,200095.5339300413
2113.5172394324445,2,1.6706312668098473,417.6843621317793,1959,43118.665094132855,Condo,North,High,165656.75428946898
1837.9659123955148,3,1.9602792941366673,50.76771585902182,2011,67686.43079863697,Condo,West,Low,185688.91792331863
2295.7210758759275,1,1.0649538565766057,1043.0231531143904,1929,78234.97746498307,Single Family,East,High,168365.7684377218
,5,3.249237596335939,73.39597779375558,1916,81225.60508838863,Apartment,South,Low,162761.81150764055
2153.7017848598443,1,3.851769327257204,442.6254120970579,1951,82206.59470874902,Single Family,East,Medium,164682.36491313897
,4,1.6578011209415555,16.95777401847523,1958,73768.87391584936,Condo,South,High,152435.02424121715
2138.3003827555904,3,2.0253186011434976,186.25126899565615,2018,64311.63775033817,Condo,North,Low,153185.37537843027
2597.7403254127394,1,1.6193019841895926,81.09649265093978,1903,77522.06327764057,Condo,West,High,247962.4026763307
1701.685470694135,3,3.790145990924586,1904.8831801615604,1939,65504.30327064676,Single Family,North,Medium,138631.20071350486
,3,1.0280679037222802,6.0471043122119585,1995,83515.84580348372,Apartment,South,Low,245949.52205131308
1737.184533007308,5,2.7515868438731053,217.23743109837991,1995,76409.61929941698,Apartment,North,Medium,145960.2230967184
2016.203506670068,2,3.6122918833664497,180.32432672053372,1906,69074.16779818489,Single Family,South,High,171454.35661239357
1663.757201996832,4,1.5589215223460404,535.5573068489082,1937,58465.07323363724,Townhouse,North,Medium,152604.3992273016
2111.6354179601303,1,2.7699858740862466,29.01479075837042,1931,86792.13160807134,Townhouse,West,High,160307.6665372794
1128.8891536823626,2,1.1519443145946546,831.9939670429711,1968,78385.7416951279,Apartment,North,High,130404.66616578549
1726.9791005916395,5,3.443755400703428,314.17040706070446,2005,101544.54514890585,Townhouse,East,Medium,195742.90523344098
,2,1.8232873683188147,301.44539369868414,1966,77893.28895989417,Single Family,West,Low,143174.95278045908
2067.6691739461453,3,3.966260251585782,128.60222188210975,1955,79148.75336175133,Apartment,East,High,182255.45021234
2497.2236877544537,3,3.7660288614693305,336.71812903147355,1919,48020.967769045004,Apartment,East,High,196108.1431462766
2323.003093557276,4,3.197547909798142,226.19460330741032,1963,74657.2656929209,Single Family,West,Low,196470.50380043147
814.1703195705538,1,2.490527924114475,140.60912816554298,2019,65252.07620013311,Single Family,South,Low,75272.3818675302
3021.03482646394,1,3.2997673355827057,92.36238415030374,1916,82396.48432613666,Single Family,East,Low,241583.6661777863
2147.6399703104344,5,1.3918271426282864,651.5938398722406,1915,75020.26664738623,Condo,East,Medium,191206.74001967264
,4,1.9305989188425134,76.60063311510162,1910,84779.09771538884,Townhouse,East,Low,157465.2715742201
2078.5639594954705,1,1.080689165730571,91.95059957065617,1912,101988.92670942919,Townhouse,North,High,212022.75948274194
2088.0949112513463,3,2.9350739248292204,430.2758919076788,1917,58024.565418216516,Apartment,South,High,193987.8764384568
1666.575641524218,4,3.4166129142445434,128.14177453292083,1913,84200.59839288081,Townhouse,East,Medium,166937.42710833607
2098.958333671038,2,3.838856660539503,307.51604801986764,1933,80253.89750215539,Apartment,West,Medium,169878.7437777161
,4,3.0595215551507238,402.5059042043631,1975,99689.42181823296,Apartment,East,High,160537.4546722887
1797.8190036549886,4,3.196273720668188,160.39869559778344,1985,80580.76855047405,Condo,East,High,162308.5190049609
,1,3.6863673347048533,210.45761258245764,1984,79021.15592115611,Apartment,North,High,168866.6878085265
1283.6643551301736,5,3.8091340865743786,117.99208709686046,1925,82771.79846543474,Condo,South,Medium,138944.5217073501
2072.918235107692,5,2.4738926496091174,308.48626979833847,1941,83818.991634505,Townhouse,East,High,184123.96188029196
2292.649718258169,1,1.3293621691248227,2439.7975512359826,1960,91815.55228391255,Condo,East,High,168657.6571973404
2257.441798038186,1,2.399251929616472,225.26672536170113,1938,57709.32205920269,Single Family,East,Medium,197179.46429211943
2409.962626317617,1,2.6682215886168694,529.6915270691339,1901,,Condo,North,High,214288.51737740784
2162.170105007434,5,2.894634314186632,505.15574182569054,1956,96029.29179220756,Apartment,North,High,179717.3308726144
1733.6372508915483,1,3.9678536719278203,772.0166789460432,1949,40619.27581905876,Townhouse,West,Low,140122.26282211926
2419.8319322155944,2,3.752689645872312,622.2558174746583,2012,68729.06133702812,Apartment,East,High,178873.3193971983
1321.2412300790324,2,2.1890926082371855,5.924832379061899,1915,72243.39979576251,Townhouse,North,Low,175883.0289360207
1549.6643087437599,3,1.3403610588121295,184.96483803628928,1961,67346.32180393253,Apartment,West,Medium,164094.01833504473
1517.8999642883778,2,1.6443747946680132,1021.009213457585,1997,93714.22049710479,Condo,West,Medium,153415.74020846482
2540.0280295696552,4,1.5213988685002615,387.7757407590762,1910,77139.0667300237,Apartment,South,Low,188123.31363482456
2471.394257070038,3,2.0680381814469895,55.03249673958611,1982,64190.28843032144,Single Family,West,High,172456.85896237072
2243.6526185224975,2,3.629467851835696,161.57648792288623,1962,60483.860335041776,Single Family,East,Low,196421.87669741
2535.964932605899,4,2.313905518446158,166.60904924312,1929,74227.38367739631,Townhouse,South,Medium,193840.0712832295
1560.358608794006,2,2.7018321141935715,1032.4828298973296,1953,87489.3105580415,Townhouse,South,High,163428.00474574682
2174.29755993049,4,1.5375006245161447,403.0473928426706,1970,72076.12167051368,Condo,South,High,208274.67925210675
1937.412785808418,1,2.4785448429531893,468.6596717689579,1926,67983.69498613251,Apartment,North,Medium,147041.08288024316
2423.441051942457,4,3.620883164200876,228.69352945046086,1985,59570.74466732957,Single Family,North,Low,176460.6452166876
1942.3878837239013,1,3.3203897905542306,31.10282700767564,1963,75610.5825713395,Condo,South,Low,180322.639881547
1807.5285557949594,4,1.2435721473970647,39.11499577489095,1980,74778.55783556384,Townhouse,North,Medium,158664.10147835145
2270.454259280495,4,3.5862168062503454,272.69347378703446,1978,59136.72150855721,Condo,North,High,178090.89949834635
2438.0845835956166,2,1.8214842922597796,97.69967685360048,1908,85396.24263989682,Townhouse,East,Medium,214200.34670939433
1665.827402576599,4,2.997148748019902,55.05397207252323,1975,95590.64963880669,Townhouse,West,High,176937.2782899052
1969.462164323812,2,1.439148715428194,152.07075769606047,1971,70734.96951798066,Condo,East,Low,162903.1053817705
,4,3.0239331102574063,677.4877012288956,1901,74532.0646466898,Apartment,East,Low,135104.36011011593
750.9694912535304,5,1.10710428657149,37.910729727477346,1948,53425.98068928693,Condo,East,Low,102318.09360426506
2100.2298157068644,3,2.8019341032106535,297.30828616937123,1947,81057.84288060636,Townhouse,South,Low,201924.18526670604
2304.452678127316,2,2.937820512284033,874.6005111515525,1954,76962.61325391194,Single Family,North,Medium,155825.6984382797
2131.033404543363,2,1.7334901421771924,155.9360293693208,1979,65108.43280781513,Apartment,South,Low,173934.62613430855
1025.2191411228164,1,3.81092826913144,179.67799252444144,1966,,Apartment,East,Medium,131588.7154080479
1824.5752849617627,5,1.1379171616014383,1077.9767853877731,2014,97713.5536543249,Single Family,West,Medium,158339.3067644684
890.8261199744593,1,3.6751279803548167,524.9161769380125,2011,75741.55354109501,Apartment,East,Medium,89806.31895901676
2684.8505538270924,5,2.1456924629275926,799.031662350834,1930,56234.93056178905,Townhouse,North,High,179742.1366245184
1456.972708940957,5,3.1417442251075176,170.68505741465142,2006,82833.16438622958,Condo,West,Low,154747.9260730827
,4,2.9546452820438063,2869.113084636493,1925,73444.85969211694,Townhouse,West,High,201746.27512641263
2472.934821842073,1,1.5047386480839866,75.9328619450768,2004,,Apartment,North,High,157088.20997850073
,3,1.9569978267695762,1634.257449436068,2009,84678.35943306552,Single Family,North,Medium,143051.83930593674
,5,2.589020442737602,1161.899866028501,1965,30808.5536802716,Apartment,East,Low,156467.84597652237
2175.185108193169,5,3.5395308111538206,401.3634579826086,1929,42894.405833234734,Townhouse,North,Medium,170443.39519764166
1577.8379814084644,2,3.8645802278064063,440.0957117994155,1976,90688.2808680494,Apartment,West,Low,167663.77986312367
2051.242321079104,4,1.0617599000117253,745.9338463268813,2000,68066.16825329498,Apartment,North,High,171133.0696931324
1758.586204596541,3,2.057674766413026,183.20545406645235,2015,63598.41578682001,Townhouse,East,High,173298.31937174906
1109.4207927671832,5,3.004431773747388,374.82679038474504,1977,49933.64517500988,Apartment,South,Medium,132238.74682125493
,2,2.5831882997280013,1163.3149006235956,1900,72907.74023723956,Townhouse,South,Low,116526.18748976878
